Sale Date,Sale Price,sale_reason,sale_instrument,sale_warning,sitetype,addr_full,zip5,ctyname,postalctyn,lon,lat,building_grade,square_feet_total_living,bedrooms,bath_full_count,bath_half_count,bath_3qtr_count,year_built,year_renovated,current_zoning,sq_ft_lot,prop_type,present_use
5/22/13,809200,1,3,,R1,5382 242ND PL NE,98053,,REDMOND,-122.0144665,47.65814161,10,2850,4,2,1,0,1994,0,RA2.5,55756,R,2
5/22/13,730000,1,3,,R1,17521 NE 120TH WAY,98052,REDMOND,REDMOND,-122.10651,47.70755815,9,2930,3,2,0,1,2006,0,R4,6955,R,2
5/22/13,611000,1,4,26,R1,12653 AVONDALE RD NE,98052,,REDMOND,-122.0905585,47.71368144,7,2980,3,2,1,0,1948,0,RA5P,425145,R,2
5/22/13,560000,1,3,,R1,13933 MORGAN DR NE,98053,,REDMOND,-122.03334,47.72527535,8,2300,2,2,1,0,2007,0,URPSO,8559,R,2
5/22/13,424500,18,22,31,R1,16151 NE 113TH CT,98052,REDMOND,REDMOND,-122.1236439,47.70137849,7,1670,3,1,1,1,1983,0,R4,14171,R,2
5/23/13,862082,1,3,,R1,12619 237TH WAY NE,98053,,REDMOND,-122.0231804,47.71154314,9,3540,3,3,1,0,2013,0,URPSO,6750,R,2
5/23/13,698847,1,3,,R1,23713 NE 116TH PL,98053,,REDMOND,-122.0237102,47.70117804,9,2680,2,1,1,1,2013,0,URPSO,7697,R,2
5/23/13,677101,1,3,,R1,12297 170TH CT NE,98052,REDMOND,REDMOND,-122.1124722,47.71005804,8,2790,4,2,0,1,2013,0,R4,4916,R,2
5/23/13,645000,1,3,,R1,20725 SE 162ND WAY,98059,,REDMOND,-122.0644968,47.45634682,10,4360,4,2,0,1,2003,0,RA5,39109,R,2
5/23/13,585000,1,3,,R1,6457 193RD PL NE,98052,REDMOND,REDMOND,-122.0818336,47.6645652,9,2210,4,2,1,0,2004,0,R12,4592,R,2
5/23/13,581000,1,3,,R1,2548 248TH TER NE,98074,SAMMAMISH,REDMOND,-122.0075484,47.63255764,8,2550,3,3,0,0,2002,0,R4,6040,R,2
5/23/13,530000,1,3,,R1,16724 NE 89TH ST,98052,REDMOND,REDMOND,-122.116847,47.68184195,7,2660,4,2,0,1,1965,0,R5,11016,R,2
5/23/13,495000,1,3,,R1,13512 174TH AVE NE,98052,,REDMOND,-122.1081918,47.72160055,8,1960,4,2,0,0,1984,0,R6,7491,R,2
5/23/13,418000,18,3,31,R1,14217 OLD REDMOND RD,98052,REDMOND,REDMOND,-122.1499602,47.6658982,7,3340,4,2,1,0,1949,1974,R6,10115,R,2
5/23/13,399900,1,3,,R1,23824 NE 126TH PL,98053,,REDMOND,-122.0222669,47.71154551,8,1300,2,1,0,1,2013,0,URPSO,4040,R,29
5/23/13,349950,1,3,,R1,7922 140TH PL NE,98052,REDMOND,REDMOND,-122.1511701,47.67499861,7,1260,2,1,1,0,1983,0,R5,2625,R,2
5/23/13,286300,4,18,15 31,R1,13840 WOODINVILLE REDMOND RD NE,98052,,REDMOND,-122.1354385,47.7249383,7,2070,5,2,0,0,1900,0,RA2.5SO,212137,R,2
5/24/13,1225000,1,3,,R1,5809 246TH PL NE,98053,,REDMOND,-122.0104162,47.65796405,11,6350,4,4,2,0,2001,0,RA5,71438,R,2
5/24/13,695000,1,3,,R1,17706 NE 27TH ST,98052,REDMOND,REDMOND,-122.1038425,47.63459673,8,3340,5,2,0,1,1968,0,R4,10974,R,2
5/24/13,630000,1,3,,R1,18409 NE 95TH CT,98052,REDMOND,REDMOND,-122.0944589,47.68583141,9,2700,3,2,1,0,2004,0,R6,9156,R,2
5/24/13,600000,1,3,,R1,6145 147TH PL NE,98052,REDMOND,REDMOND,-122.143644,47.66200101,9,1970,3,2,0,0,1987,0,R5,9008,R,2
5/24/13,429950,1,3,,R1,7003 151ST AVE NE,98052,REDMOND,REDMOND,-122.1394213,47.66801897,7,1640,3,1,0,1,1988,0,R5,11240,R,2
5/25/13,720000,1,3,40,R1,7317 233RD PL NE,98053,,REDMOND,-122.0286753,47.67073926,9,3000,3,2,1,0,1990,0,RA5,35709,R,2
5/28/13,678000,1,3,,R1,10410 163RD CT NE,98052,REDMOND,REDMOND,-122.1218326,47.69329921,9,2730,4,2,1,0,1998,0,R6,9785,R,2
5/28/13,659500,1,3,,R1,9922 182ND CT NE,98052,REDMOND,REDMOND,-122.0996169,47.68945362,9,2600,4,2,1,0,1989,0,R4,9712,R,2
5/28/13,650000,1,3,,R1,11046 183RD PL NE,98052,REDMOND,REDMOND,-122.0951929,47.69830693,8,2610,4,2,1,0,2008,0,R6,4983,R,2
5/28/13,650000,1,3,40,R1,11046 183RD PL NE,98052,REDMOND,REDMOND,-122.0951929,47.69830693,8,2610,4,2,1,0,2008,0,R6,4983,R,2
5/28/13,640000,1,3,,R1,17709 NE 105TH ST,98052,REDMOND,REDMOND,-122.1039123,47.6938962,10,2730,3,2,1,0,1990,0,R5,7679,R,2
5/28/13,583000,1,3,45,R1,3005 W AMES LAKE DR NE,98053,,REDMOND,-121.9604441,47.63363123,10,3010,3,2,1,0,2008,0,RA5,23317,R,2
5/28/13,439950,1,3,,R1,24597 NE 118TH PL,98053,,REDMOND,-122.0106946,47.70400749,8,1510,2,2,0,0,2005,0,URPSO,4918,R,29
5/28/13,250000,1,3,15,R1,12228 AVONDALE RD NE,98052,,REDMOND,-122.0888245,47.70896859,6,720,1,1,0,0,1948,0,RA2.5P,427759,R,2
5/28/13,250000,1,3,15,R1,12228 AVONDALE RD NE,98052,,REDMOND,-122.0888245,47.70896859,7,1260,4,1,0,0,1926,0,RA2.5P,427759,R,2
5/29/13,565000,1,3,,R1,17715 NE 27TH ST,98052,REDMOND,REDMOND,-122.1035367,47.6340835,8,2040,3,1,0,2,1967,0,R4,9600,R,2
5/29/13,561000,1,3,,R1,2117 182ND AVE NE,98052,REDMOND,REDMOND,-122.0987155,47.62921858,8,2230,4,2,0,1,1966,0,R3,11894,R,2
5/29/13,550000,1,3,,R1,25130 NE 47TH CT,98053,,REDMOND,-122.0038172,47.65193287,9,2730,4,2,1,0,1998,0,RA5,56972,R,2
5/29/13,491000,1,3,,R1,25827 NE 80TH ST,98053,,REDMOND,-121.9944072,47.67322583,7,1710,3,1,0,0,1957,0,RA5,438649,R,2
5/29/13,420000,1,3,,R1,11057 ELLISTON WAY NE,98053,,REDMOND,-122.0258689,47.69632928,7,1840,3,2,1,0,2008,0,URPSO,4910,R,2
5/30/13,755000,1,3,,R1,17721 NE 107TH CT,98052,REDMOND,REDMOND,-122.1032507,47.69505519,10,2990,3,2,1,0,1992,0,R5,9003,R,2
5/30/13,682500,1,3,,R1,3813 W LAKE SAMMAMISH PKWY NE,98052,REDMOND,REDMOND,-122.108189,47.64407754,8,2620,3,2,1,0,1985,0,R4,10190,R,2
5/30/13,675000,1,3,,R1,17212 NE 133RD PL,98052,,REDMOND,-122.1099796,47.71976936,8,2870,4,2,1,0,1987,0,R6,13727,R,2
5/30/13,655000,1,3,40,R1,6454 192ND PL NE,98052,REDMOND,REDMOND,-122.0822684,47.66428118,9,2760,4,2,1,0,2004,0,R12,3602,R,2
5/30/13,579000,1,3,,R1,13841 231ST LN NE,98053,,REDMOND,-122.0299234,47.72340403,8,1850,2,1,0,1,2007,0,URPSO,4572,R,2
5/30/13,444000,8,4,12,R1,14110 NE 71ST ST,98052,REDMOND,REDMOND,-122.1515468,47.66893264,7,2220,3,1,0,1,1965,0,R5,7282,R,2
5/31/13,350000,1,3,,R1,7848 135TH AVE NE,98052,REDMOND,REDMOND,-122.1595744,47.6749346,7,1040,3,1,0,0,1961,0,R4,9654,R,2
6/3/13,950000,1,3,,R1,25525 NE 67TH PL,98053,,REDMOND,-121.9982017,47.66395856,10,4320,4,3,1,0,2008,0,RA5,223898,R,2
6/3/13,655000,1,3,41,R1,6454 192ND PL NE,98052,REDMOND,REDMOND,-122.0822684,47.66428118,9,2760,4,2,1,0,2004,0,R12,3602,R,2
6/3/13,640000,1,3,,R1,10756 240TH AVE NE,98053,,REDMOND,-122.0174067,47.69404356,9,2840,4,2,0,1,2013,0,URPSO,6129,R,2
6/3/13,633800,1,3,40,R1,18016 NE 109TH CT,98052,REDMOND,REDMOND,-122.1009123,47.69877526,9,2110,4,2,1,0,1992,0,R4,10120,R,2
6/3/13,625000,1,3,,R1,6616 194TH PL NE,98052,REDMOND,REDMOND,-122.0810033,47.66531464,9,2090,3,2,1,0,2005,0,R12,4822,R,2
6/3/13,495000,1,3,15,R1,5303 159TH AVE NE,98052,REDMOND,REDMOND,-122.1287697,47.65571947,7,2310,4,2,1,0,1966,0,R5,9600,R,2
6/3/13,437000,1,3,,R1,5427 159TH PL NE,98052,REDMOND,REDMOND,-122.1280476,47.65717411,7,1640,4,2,0,0,1969,0,R5,8400,R,2
6/3/13,355000,1,3,,R1,23548 NE TWINBERRY WAY,98053,,REDMOND,-122.0246104,47.71929149,8,1440,3,2,0,0,2007,0,URPSO,4225,R,29
6/3/13,302500,1,3,,R1,11320 244TH AVE NE,98053,,REDMOND,-122.0129269,47.69932971,10,5820,3,2,1,1,2016,0,RA10P,436507,R,300
6/4/13,633800,1,22,41,R1,18016 NE 109TH CT,98052,REDMOND,REDMOND,-122.1009123,47.69877526,9,2110,4,2,1,0,1992,0,R4,10120,R,2
6/4/13,630000,1,3,,R1,27905 NE 28TH CT,98053,,REDMOND,-121.9664408,47.63378467,8,2498,4,2,1,0,1997,0,RA5,30096,R,2
6/4/13,602234,1,3,,R1,11321 178TH PL NE,98052,REDMOND,REDMOND,-122.10282,47.70083462,8,2430,4,3,1,0,2013,0,R4,3040,R,2
6/4/13,327500,1,3,,R1,2619 175TH AVE NE,98052,REDMOND,REDMOND,-122.106556,47.63449149,8,1350,2,2,0,0,1975,0,R5,2560,R,29
6/5/13,956000,1,3,,R1,13415 160TH AVE NE,98052,,REDMOND,-122.1268372,47.72072243,11,4380,5,3,1,0,1987,0,RA2.5,19700,R,2
6/5/13,820000,1,4,,R1,17823 NE 108TH WAY,98052,REDMOND,REDMOND,-122.1021716,47.69628207,10,3340,4,2,1,0,1994,0,R5,11373,R,2
6/5/13,771000,1,3,,R1,9011 236TH AVE NE,98053,,REDMOND,-122.0253619,47.68195814,9,4090,4,2,0,1,2005,0,URPSO,7200,R,2
6/5/13,697000,1,3,,R1,17024 NE 135TH CT,98052,,REDMOND,-122.1137238,47.72121559,10,2950,4,2,1,0,1985,0,RA2.5,21230,R,2
6/5/13,684404,1,3,,R1,17760 NE 114TH CT,98052,REDMOND,REDMOND,-122.1033121,47.70189022,8,2990,4,2,1,0,2013,0,R4,5914,R,2
6/5/13,663950,1,3,,R1,11329 178TH PL NE,98052,REDMOND,REDMOND,-122.1029494,47.70111224,8,2950,4,2,1,0,2013,0,R4,3235,R,2
6/5/13,648600,1,3,15 51,R1,4916 162ND CT NE,98052,REDMOND,REDMOND,-122.1243563,47.65419349,10,2920,3,2,1,0,1990,0,R4,10407,R,2
6/5/13,587515,1,3,,R1,10932 240TH AVE NE,98053,,REDMOND,-122.0185175,47.69507282,8,2655,4,2,1,0,2013,0,URPSO,5078,R,2
6/5/13,435000,1,3,,R1,10933 156TH PL NE,98052,REDMOND,REDMOND,-122.1316691,47.69877743,7,2140,4,2,1,0,1975,0,R6,8400,R,2
6/5/13,420700,1,3,,R1,11005 236TH PL NE,98053,,REDMOND,-122.0246046,47.69567054,7,1840,3,2,1,0,2008,0,URPSO,5453,R,2
6/5/13,393750,1,3,,R2,13257 SUN BREAK WAY NE,98053,,REDMOND,-122.0327941,47.71783023,8,1350,2,1,0,1,2004,0,URPSO,4131,R,29
6/6/13,922000,1,3,,R1,5415 163RD CT NE,98052,REDMOND,REDMOND,-122.1230587,47.657567,10,3420,4,2,1,1,2005,0,R4,8133,R,2
6/6/13,610000,1,3,,R1,12431 235TH PL NE,98053,,REDMOND,-122.0270702,47.71016022,8,2160,2,2,0,1,2002,0,URPSO,5747,R,2
6/6/13,592000,1,3,,R1,23033 NE 127TH WAY,98053,,REDMOND,-122.0318851,47.71281851,8,1870,2,1,0,1,2004,0,URPSO,4500,R,2
6/6/13,590000,1,3,,R1,24258 NE 131ST TER,98053,,REDMOND,-122.0149845,47.71612349,8,2310,3,2,1,0,2008,0,URPSO,5976,R,2
6/6/13,580000,1,3,,R1,6511 188TH PL NE,98052,REDMOND,REDMOND,-122.0870667,47.6642364,9,1960,4,2,1,0,2003,0,R12,3365,R,2
6/6/13,558203,1,3,,R1,10815 EASTRIDGE DR NE,98053,,REDMOND,-122.0176523,47.69474301,8,2475,4,2,1,0,2013,0,URPSO,4416,R,2
6/6/13,555000,1,3,,R1,25810 NE 25TH ST,98053,,REDMOND,-121.9950611,47.63160652,9,2650,3,2,1,0,1996,0,RA5,21546,R,2
6/6/13,450000,1,3,,R1,10911 158TH CT NE,98052,REDMOND,REDMOND,-122.1286342,47.69778123,7,1720,4,1,1,1,1978,0,R6,7050,R,2
6/7/13,726160,1,3,,R1,6628 188TH PL NE,98052,REDMOND,REDMOND,-122.0865538,47.6650906,9,2100,3,2,1,0,2003,0,R12,4144,R,2
6/7/13,704000,1,3,,R1,12240 243RD PL NE,98053,,REDMOND,-122.0147587,47.70771333,8,2300,3,2,1,0,2006,0,URPSO,5697,R,2
6/7/13,669000,1,3,,R1,23425 NE 129TH CT,98053,,REDMOND,-122.0258919,47.71347012,8,2300,2,2,1,0,2004,0,URPSO,5580,R,2
6/7/13,542000,1,3,,R1,12427 232ND TER NE,98053,,REDMOND,-122.0294432,47.71003647,8,1930,2,2,0,0,2004,0,URPSO,5580,R,2
6/7/13,360000,1,3,,R1,2511 174TH AVE NE,98052,REDMOND,REDMOND,-122.107957,47.63240866,8,1720,2,1,1,0,1979,0,R5,2752,R,29
6/10/13,1048474,1,3,,R1,12720 240TH PL NE,98053,,REDMOND,-122.0177639,47.71187727,9,3360,3,2,1,1,2013,0,URPSO,10741,R,2
6/10/13,810000,1,3,,R1,11527 174TH CT NE,98052,REDMOND,REDMOND,-122.1077548,47.70295364,9,4610,4,3,0,1,2013,0,R4,6260,R,2
6/10/13,728000,1,3,,R1,11887 178TH PL NE,98052,REDMOND,REDMOND,-122.1023257,47.7066221,9,3150,4,2,1,0,2006,0,R4,6710,R,2
6/10/13,686000,1,3,,R1,6532 192ND PL NE,98052,REDMOND,REDMOND,-122.0826868,47.66468574,9,2390,4,2,1,0,2005,0,R12,3600,R,2
6/10/13,675000,1,3,,R1,15211 NE 71ST CT,98052,REDMOND,REDMOND,-122.1370937,47.66798659,9,2790,4,2,1,0,1988,0,R5,9402,R,2
6/10/13,640000,1,3,,R1,18248 NE 111TH ST,98052,REDMOND,REDMOND,-122.0968695,47.69904172,8,2580,3,2,1,0,2008,0,R6,4166,R,2
6/10/13,611000,1,3,,R1,2484 173RD PL NE,98052,REDMOND,REDMOND,-122.1088998,47.63188686,8,2170,3,2,1,0,2000,0,R6,3840,R,2
6/10/13,594000,1,3,,R1,17411 NE 33RD ST,98052,REDMOND,REDMOND,-122.1073856,47.63902337,8,2360,3,1,0,1,1972,0,R4,9270,R,2
6/10/13,536100,1,3,,R1,22340 NE 101ST PL,98053,,REDMOND,-122.0435505,47.68895301,7,2380,3,2,1,0,2002,0,URPSO,5211,R,2
6/11/13,910000,1,3,,R1,26113 NE 34TH ST,98053,,REDMOND,-121.9907839,47.63884446,10,4760,5,3,0,0,1997,0,RA5,84947,R,2
6/11/13,849500,1,3,,R1,20728 NE 70TH PL,98053,,REDMOND,-122.0634682,47.66851679,10,3060,4,2,1,0,1986,0,RA5,49658,R,2
6/11/13,848500,1,3,,R1,22700 NE 57TH CT,98053,,REDMOND,-122.0378507,47.65901747,9,4150,2,2,0,2,1986,0,RA5,116740,R,2
6/11/13,667500,1,3,,R1,11812 239TH AVE NE,98053,,REDMOND,-122.0219314,47.70379406,8,2150,2,2,1,0,2002,0,URPSO,6638,R,2
6/11/13,651000,1,3,,R1,9010 218TH AVE NE,98053,,REDMOND,-122.0483496,47.68172001,8,2230,3,2,1,0,1987,0,RA5,45302,R,2
6/11/13,650000,1,3,,R1,10269 EASTRIDGE DR NE,98053,,REDMOND,-122.0155843,47.68992933,8,2470,4,2,1,0,2011,0,URPSO,4930,R,2
6/11/13,550000,1,3,,R1,18231 NE 125TH ST,98052,,REDMOND,-122.0959107,47.71135082,9,2940,4,2,0,1,1984,0,R1,35640,R,2
6/11/13,528000,1,3,,R1,17218 NE 134TH PL,98052,,REDMOND,-122.1094832,47.72059737,8,1890,4,1,1,1,1981,0,R6,7560,R,2
6/12/13,714000,1,3,,R1,18329 NE 101ST CT,98052,REDMOND,REDMOND,-122.0965554,47.69052169,10,2760,4,2,0,1,1990,0,R4,13489,R,2
6/12/13,689000,1,3,,R1,17039 NE 114TH CT,98052,REDMOND,REDMOND,-122.1122989,47.70244249,9,3050,4,2,0,1,2003,0,R4,6048,R,2
6/12/13,630000,1,3,,R1,15848 NE 117TH ST,98052,REDMOND,REDMOND,-122.1272187,47.70465098,9,2270,4,2,1,0,2005,0,R4,4500,R,2
6/12/13,509150,4,18,13 31,R1,2608 279TH CT NE,98053,,REDMOND,-121.9657716,47.63229931,8,3080,4,2,1,0,1997,0,RA5,22815,R,2
6/12/13,379567,4,18,31,R1,12402 232ND WAY NE,98053,,REDMOND,-122.0299452,47.70973279,8,1440,2,2,0,0,2003,0,URPSO,3900,R,29
6/13/13,682200,1,3,,R1,10770 240TH AVE NE,98053,,REDMOND,-122.0175004,47.69418658,9,3110,4,2,0,1,2013,0,URPSO,6501,R,2
6/13/13,620000,1,3,,R1,9309 138TH CT NE,98052,REDMOND,REDMOND,-122.1559412,47.68498574,8,2570,4,2,1,0,1995,0,R5,8275,R,2
6/13/13,620000,1,3,,R1,25842 NE 80TH ST,98053,,REDMOND,-121.9936828,47.67441879,9,2860,3,2,0,1,2007,0,RA5,82764,R,2
6/13/13,557874,1,3,,R1,10909 EASTRIDGE DR NE,98053,,REDMOND,-122.0177935,47.6949325,8,2460,4,2,1,0,2013,0,URPSO,4403,R,2
6/13/13,455000,1,3,,R1,13506 174TH AVE NE,98052,,REDMOND,-122.1081997,47.72138375,8,1940,3,1,1,1,1984,0,R6,6463,R,2
6/13/13,386750,1,3,,R1,16205 NE 109TH ST,98052,REDMOND,REDMOND,-122.123681,47.69785237,7,1300,3,1,0,0,1980,0,R6,7208,R,2
6/13/13,14000,1,26,,R1,20210 NE 85TH ST,98053,,REDMOND,-122.0724095,47.68033533,12,8750,5,2,2,3,1996,0,RA5,1631322,R,2
6/14/13,879990,1,3,,R1,10070 240TH AVE NE,98053,,REDMOND,-122.0180196,47.68779795,9,3830,4,2,1,1,2012,0,URPSO,6860,R,300
6/14/13,806744,1,3,,R1,17190 NE 123RD ST,98052,REDMOND,REDMOND,-122.1110012,47.71041306,8,3370,4,2,0,2,2013,0,R4,5600,R,2
6/14/13,657000,1,26,40,R1,22832 NE 100TH PL,98053,,REDMOND,-122.0366721,47.68923644,8,2800,4,2,1,0,2002,0,URPSO,5637,R,2
6/14/13,657000,1,3,41,R1,22832 NE 100TH PL,98053,,REDMOND,-122.0366721,47.68923644,8,2800,4,2,1,0,2002,0,URPSO,5637,R,2
6/14/13,652000,1,3,,R1,11312 171ST PL NE,98052,REDMOND,REDMOND,-122.1113239,47.70173288,9,2730,4,2,1,0,2001,0,R4,6212,R,2
6/14/13,616299,1,4,,R1,16615 NE 117TH WAY,98052,REDMOND,REDMOND,-122.1185687,47.70468443,9,2860,3,2,1,0,2001,0,R4,5600,R,2
6/14/13,610000,4,18,15 31,R1,3415 259TH WAY NE,98053,,REDMOND,-121.9962181,47.63880066,10,4490,4,3,1,0,1995,0,RA5,76297,R,2
6/14/13,524000,1,3,,R1,17603 NE 30TH PL,98052,REDMOND,REDMOND,-122.1054204,47.63702977,8,2260,3,1,1,1,1976,0,R4,10514,R,2
6/14/13,520000,1,3,,R1,13613 178TH AVE NE,98052,,REDMOND,-122.1030891,47.72214478,8,2100,4,2,1,0,1983,0,R6,7206,R,2
6/16/13,719044,1,3,,R1,23729 NE 127TH ST,98053,,REDMOND,-122.0223295,47.71172216,8,2590,3,1,1,1,2013,0,URPSO,5916,R,2
6/17/13,690000,1,3,,R1,11779 159TH AVE NE,98052,REDMOND,REDMOND,-122.1270787,47.70511579,9,2650,3,2,1,0,2004,0,R4,5000,R,2
6/17/13,655000,1,3,,R1,8123 231ST PL NE,98053,,REDMOND,-122.032076,47.67587435,7,3280,4,2,1,0,2004,0,URPSO,5176,R,2
6/17/13,619000,1,3,,R1,23038 NE 139TH CT,98053,,REDMOND,-122.030899,47.72505602,8,1930,2,2,0,0,2006,0,URPSO,5718,R,2
6/17/13,510300,1,3,,R1,13614 179TH AVE NE,98052,,REDMOND,-122.1006168,47.72259818,8,1800,3,2,1,0,1982,0,R6,14288,R,2
6/17/13,461500,1,3,,R1,12518 183RD AVE NE,98052,,REDMOND,-122.0951649,47.71258775,8,1520,3,1,1,1,1979,0,R1,35239,R,2
6/17/13,290000,1,3,,R1,7535 206TH PL NE,98053,,REDMOND,-122.0652505,47.6721518,7,1240,3,1,0,0,1977,0,RA5,9600,R,2
6/18/13,860000,1,3,,R1,14319 172ND AVE NE,98052,,REDMOND,-122.1108599,47.72998514,10,4150,5,2,1,1,1985,0,R1,40932,R,2
6/18/13,610000,1,3,,R1,2119 182ND AVE NE,98052,REDMOND,REDMOND,-122.0983248,47.62932558,8,3930,7,1,1,2,1965,0,R3,10393,R,2
6/18/13,602955,1,3,,R1,24242 NE 131ST TER,98053,,REDMOND,-122.0154564,47.71613935,8,2170,2,2,1,0,2013,0,URPSO,5890,R,2
6/18/13,543804,1,3,,R1,10821 EASTRIDGE DR NE,98053,,REDMOND,-122.0177229,47.69484083,8,2510,3,2,1,0,2013,0,URPSO,4408,R,2
6/18/13,532500,8,3,12,R1,14713 NE 65TH ST,98052,REDMOND,REDMOND,-122.1442529,47.66437685,7,1770,3,1,0,1,1972,0,R5,7928,R,2
6/18/13,485000,1,3,,R1,22934 NE 47TH ST,98053,,REDMOND,-122.0331799,47.65247695,8,2320,4,1,0,2,1983,0,RA5,42469,R,2
6/18/13,410000,1,3,,R1,2531 175TH AVE NE,98052,REDMOND,REDMOND,-122.1065295,47.63340265,8,1800,3,2,1,0,1976,0,R5,2276,R,29
6/18/13,365000,18,4,31,R1,27236 NE 31ST PL,98053,,REDMOND,-121.9752488,47.63674342,7,1580,3,1,1,1,1992,0,RA5,31256,R,2
6/18/13,297998,4,18,15 23 31,R1,16702 NE 97TH ST,98052,REDMOND,REDMOND,-122.1167152,47.68757116,7,1950,4,1,0,1,1963,0,R5,9960,R,2
6/18/13,190000,1,3,15 56,R1,9918 163RD AVE NE,98052,REDMOND,REDMOND,-122.121969,47.68933379,9,3420,5,2,0,1,2014,0,R5,10018,R,2
6/18/13,185000,1,3,,R1,14717 NE 76TH ST,98052,REDMOND,REDMOND,-122.1434676,47.67229443,8,2060,4,1,0,2,1976,0,R5,10450,R,2
6/19/13,819954,1,3,,R1,12754 240TH PL NE,98053,,REDMOND,-122.0189101,47.71223748,9,2690,3,1,1,1,2013,0,URPSO,7783,R,2
6/19/13,590000,1,3,,R1,12567 SUN BREAK WAY NE,98053,,REDMOND,-122.0349481,47.71142759,8,1870,2,2,0,0,2004,0,URPSO,4500,R,2
6/19/13,555000,1,3,,R1,22754 NE 94TH WAY,98053,,REDMOND,-122.0355054,47.68391859,7,2610,3,2,1,0,2002,0,URPSO,4595,R,2
6/19/13,441000,1,3,,R1,7410 152ND CT NE,98052,REDMOND,REDMOND,-122.1366663,47.67089082,7,1330,3,2,1,0,1981,0,R5,8768,R,2
6/19/13,280000,1,3,12,R1,7844 134TH AVE NE,98052,REDMOND,REDMOND,-122.1608635,47.67482252,7,1130,3,1,1,0,1960,0,R4,12000,R,2
6/20/13,1400000,1,3,45,R1,23234 NE 54TH ST,98053,,REDMOND,-122.0284575,47.65721462,12,4650,3,1,2,2,1979,0,RA5,253277,R,2
6/20/13,1072500,1,3,,R1,15916 NE 135TH ST,98052,,REDMOND,-122.1271355,47.72161702,11,4270,4,2,0,1,1987,0,RA2.5,20000,R,2
6/20/13,800000,1,3,8,R1,12428 232ND TER NE,98053,,REDMOND,-122.0289291,47.71011945,9,2700,3,2,0,1,2004,0,URPSO,6750,R,2
6/20/13,701000,1,3,,R1,18032 NE 99TH CT,98052,REDMOND,REDMOND,-122.1018119,47.68961998,9,2470,4,2,1,0,1989,0,R5,11013,R,2
6/20/13,599000,1,3,,R1,18315 NE 102ND CT,98052,REDMOND,REDMOND,-122.0964721,47.69215477,8,2700,4,2,0,1,1980,0,R4,15180,R,2
6/20/13,510000,1,3,,R1,17115 NE 92ND ST,98052,REDMOND,REDMOND,-122.1110033,47.68371036,7,2000,5,1,0,2,1975,0,R5,8460,R,2
6/20/13,440000,1,3,8 12,R2,8522 134TH CT NE,98052,REDMOND,REDMOND,-122.160605,47.6796789,7,2170,2,2,1,1,1986,0,R5,3325,R,2
6/21/13,850000,1,3,,R1,17295 NE 36TH ST,98052,REDMOND,REDMOND,-122.108588,47.64190887,9,3050,5,2,1,1,2013,0,R4,7704,R,2
6/21/13,575000,1,3,,R1,3629 173RD CT NE,98052,REDMOND,REDMOND,-122.1088361,47.64352302,9,2490,5,2,0,1,1978,0,R4,12240,R,2
6/21/13,470000,1,3,,R1,17010 NE 100TH ST,98052,REDMOND,REDMOND,-122.1128958,47.6895406,7,1594,3,2,0,0,1957,1994,R6,10018,R,2
6/21/13,458000,18,3,52,R1,17104 NE 95TH ST,98052,REDMOND,REDMOND,-122.1118949,47.68585707,7,2160,5,2,0,0,1964,0,R5,8470,R,2
6/22/13,625000,1,3,,R1,17918 NE 27TH ST,98052,REDMOND,REDMOND,-122.1006372,47.63442795,8,2610,5,3,0,0,1967,0,R4,10372,R,2
6/24/13,889500,1,3,,R1,21609 NE 102ND ST,98053,,REDMOND,-122.0514147,47.68895371,10,3350,4,2,1,0,1989,0,RA5,36290,R,2
6/24/13,740500,1,3,,R1,23851 NE 58TH PL,98053,,REDMOND,-122.0204816,47.65882098,9,2880,4,1,0,1,1979,0,RA2.5,219134,R,2
6/24/13,727000,1,3,,R1,23728 NE 107TH LN,98053,,REDMOND,-122.0217564,47.69415828,9,3300,4,2,0,2,2011,0,URPSO,10380,R,2
6/24/13,726000,1,3,,R1,6522 188TH PL NE,98052,REDMOND,REDMOND,-122.086539,47.6648386,9,2030,3,2,1,0,2003,0,R12,4169,R,2
6/24/13,698000,1,3,,R1,10106 184TH AVE NE,98052,REDMOND,REDMOND,-122.0954309,47.69094228,10,2950,3,2,1,0,1990,0,R4,12865,R,2
6/24/13,605898,1,3,,R1,10940 240TH AVE NE,98053,,REDMOND,-122.0185797,47.69519845,8,2520,4,2,1,0,2013,0,URPSO,4850,R,2
6/24/13,526000,1,3,,R1,9232 226TH PL NE,98053,,REDMOND,-122.0380418,47.68323788,7,2600,4,2,1,0,2003,0,URPSO,4099,R,2
6/24/13,451000,1,3,,R1,23721 NE 134TH PL,98053,,REDMOND,-122.0217059,47.71895763,8,1510,2,1,0,1,2007,0,URPSO,4174,R,29
6/24/13,427400,1,3,,R1,14114 NE 71ST ST,98052,REDMOND,REDMOND,-122.1512884,47.66884489,7,1620,2,1,1,1,1964,0,R5,8006,R,2
6/25/13,785000,1,3,8 15,R1,17478 NE 98TH WAY,98052,REDMOND,REDMOND,-122.1062308,47.68754352,8,3350,5,2,1,1,2010,0,R5,6292,R,2
6/25/13,748000,1,3,,R1,9609 222ND CT NE,98053,,REDMOND,-122.0453175,47.68512698,9,3480,4,2,1,0,2003,0,URPSO,6357,R,2
